query_0,value_1,query_2,value_3,query_4,value_5,query_6,value_7,query_8,value_9,query_10,value_11,query_12,value_13,query_14,value_15,query_16,value_17,query_18,value_19,query_20,value_21,query_22,value_23
0.0008161906735040247,-0.0013693510554730892,0.0001212705610669218,0.00039689053664915264,-0.00023101507395040244,0.006477944552898407,-0.0001950243313331157,-0.0028413760010153055,-7.612905756104738e-05,0.0026796730235219,-6.499426672235131e-05,0.026795988902449608,0.00013196792860981077,-0.00048228760715574026,6.531833787448704e-05,-0.00047041874495334923,-5.302662975736894e-05,0.00010780696902656928,0.00013260290143080056,-0.0007086048135533929,-4.3658608774421737e-05,0.003776291385293007,0.00038870619027875364,0.00602463074028492
7.054762136249337e-06,0.0003937852452509105,0.000531878147739917,0.0016950528370216489,-0.008664718829095364,0.0030219308100640774,0.016262143850326538,0.0016272704815492034,-1.6581345334998332e-05,0.008111047558486462,0.00014496996300294995,-0.001348894089460373,0.00022516355966217816,0.09908675402402878,-3.517172081046738e-05,0.0019046658417209983,2.5632276447140612e-05,0.0025898118037730455,7.77050809119828e-06,-0.03597597777843475,0.00012615026207640767,0.0022818627767264843,-0.0006419461569748819,0.0018799174576997757
7.054762136249337e-06,0.0003937852452509105,0.000531878147739917,0.0016950528370216489,-0.008664718829095364,0.0030219308100640774,0.016262143850326538,0.0016272704815492034,-1.6581345334998332e-05,0.008111047558486462,0.00014496996300294995,-0.001348894089460373,0.00022516355966217816,0.09908675402402878,-3.517172081046738e-05,0.0019046658417209983,2.5632276447140612e-05,0.0025898118037730455,7.77050809119828e-06,-0.03597597777843475,0.00012615026207640767,0.0022818627767264843,-0.0006419461569748819,0.0018799174576997757
0.00016611116006970406,0.0008552706567570567,-0.000427575025241822,-0.0003987991367466748,0.01071555633097887,0.006323067471385002,-0.017258476465940475,-0.006362643092870712,-0.00024067955382633954,0.0047384449280798435,-0.0001625327713554725,-0.003568577580153942,-0.00029306189389899373,0.09493478387594223,7.855457624827977e-06,0.0019992028828710318,9.03420805116184e-05,0.0027322794776409864,3.975726485805353e-06,-0.04307372495532036,0.00013896018208470196,0.002671085298061371,-0.0007145600975491107,0.002021455205976963
7.054762136249337e-06,0.0003937852452509105,0.000531878147739917,0.0016950528370216489,-0.008664718829095364,0.0030219308100640774,0.016262143850326538,0.0016272704815492034,-1.6581345334998332e-05,0.008111047558486462,0.00014496996300294995,-0.001348894089460373,0.00022516355966217816,0.09908675402402878,-3.517172081046738e-05,0.0019046658417209983,2.5632276447140612e-05,0.0025898118037730455,7.77050809119828e-06,-0.03597597777843475,0.00012615026207640767,0.0022818627767264843,-0.0006419461569748819,0.0018799174576997757
0.00016611116006970406,0.0008552706567570567,-0.000427575025241822,-0.0003987991367466748,0.01071555633097887,0.006323067471385002,-0.017258476465940475,-0.006362643092870712,-0.00024067955382633954,0.0047384449280798435,-0.0001625327713554725,-0.003568577580153942,-0.00029306189389899373,0.09493478387594223,7.855457624827977e-06,0.0019992028828710318,9.03420805116184e-05,0.0027322794776409864,3.975726485805353e-06,-0.04307372495532036,0.00013896018208470196,0.002671085298061371,-0.0007145600975491107,0.002021455205976963
-0.0003174804733134806,0.001059768721461296,0.00015038983838167042,0.0009720344678498805,-0.0008956635720096529,0.006113271228969097,0.005495184566825628,0.00048496836097911,7.262376311700791e-05,0.009132303297519684,9.22582476050593e-05,-0.0013997523346915841,0.00032086801365949214,0.11163059622049332,-5.837372373207472e-05,0.0021459886338561773,3.6811200061492855e-06,0.002768527716398239,1.0077873412228655e-05,-0.036659616976976395,0.00015349524619523436,0.0024541644379496574,-0.0006724678096361458,0.001892371685244143
7.054762136249337e-06,0.0003937852452509105,0.000531878147739917,0.0016950528370216489,-0.008664718829095364,0.0030219308100640774,0.016262143850326538,0.0016272704815492034,-1.6581345334998332e-05,0.008111047558486462,0.00014496996300294995,-0.001348894089460373,0.00022516355966217816,0.09908675402402878,-3.517172081046738e-05,0.0019046658417209983,2.5632276447140612e-05,0.0025898118037730455,7.77050809119828e-06,-0.03597597777843475,0.00012615026207640767,0.0022818627767264843,-0.0006419461569748819,0.0018799174576997757
0.00016611116006970406,0.0008552706567570567,-0.000427575025241822,-0.0003987991367466748,0.01071555633097887,0.006323067471385002,-0.017258476465940475,-0.006362643092870712,-0.00024067955382633954,0.0047384449280798435,-0.0001625327713554725,-0.003568577580153942,-0.00029306189389899373,0.09493478387594223,7.855457624827977e-06,0.0019992028828710318,9.03420805116184e-05,0.0027322794776409864,3.975726485805353e-06,-0.04307372495532036,0.00013896018208470196,0.002671085298061371,-0.0007145600975491107,0.002021455205976963
-0.0003174804733134806,0.001059768721461296,0.00015038983838167042,0.0009720344678498805,-0.0008956635720096529,0.006113271228969097,0.005495184566825628,0.00048496836097911,7.262376311700791e-05,0.009132303297519684,9.22582476050593e-05,-0.0013997523346915841,0.00032086801365949214,0.11163059622049332,-5.837372373207472e-05,0.0021459886338561773,3.6811200061492855e-06,0.002768527716398239,1.0077873412228655e-05,-0.036659616976976395,0.00015349524619523436,0.0024541644379496574,-0.0006724678096361458,0.001892371685244143
